,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
850,id2386155,2,2016-01-24 13:54:00,2016/1/24 12:54,1,-73.98352814,40.73802948,-73.98323822,40.73794937,N,686
851,id1272729,2,2016-04-24 03:13:00,2016/4/24 2:10,5,-73.9227066,40.7544899,-73.98560333,40.71789169,N,706
852,id2576834,2,2016-06-02 22:09:00,2016/6/2 21:03,1,-73.98500061,40.76876068,-73.94724274,40.83066177,N,974
853,id2730154,2,2016-03-29 23:39:00,2016/3/29 22:40,5,-73.98220062,40.73181152,-73.97994995,40.73481369,N,58
854,id1872397,1,2016-06-05 12:54:00,2016/6/5 11:56,1,-73.94802856,40.77479172,-73.96594238,40.76534271,Y,697
855,id3223960,1,2016-02-02 19:55:00,2016/2/2 19:54,1,-73.98287964,40.76164627,-74.00339508,40.72384644,N,1046
856,id1911726,1,2016-05-17 00:27:00,2016/5/17 0:30,1,-74.00424957,40.74240875,-73.99226379,40.72761154,N,609
857,id1160246,1,2016-05-14 05:33:00,2016/5/14 4:00,1,-73.97177124,40.79465103,-73.96212006,40.80537033,N,249
858,id2061313,2,2016-05-21 14:15:00,2016/5/21 13:07,1,-73.9916153,40.73859787,-74.00772858,40.74666595,N,710
859,id3308583,2,2016-03-04 12:22:00,2016/3/4 12:01,1,-73.97406769,40.76462936,-74.00565338,40.70753098,N,1592
860,id1458308,2,2016-03-23 09:31:00,2016/3/23 7:53,1,-73.99136353,40.75041962,-73.97169495,40.75824738,N,1001
861,id2029339,2,2016-01-22 14:35:00,2016/1/22 15:15,1,-73.87335968,40.77410889,-73.95811462,40.77555847,N,3695
862,id3995989,2,2016-04-22 22:05:00,2016/4/22 22:00,2,-73.97055817,40.7478714,-73.9480896,40.77896881,N,831
863,id0533499,2,2016-06-24 13:23:00,2016/6/24 11:41,1,-73.98002625,40.7543602,-73.99443054,40.74050903,N,899
864,id3779756,1,2016-06-12 16:10:00,2016/6/12 16:40,1,-73.97716522,40.7518158,-73.98326111,40.69329071,N,2016
865,id2768742,2,2016-01-28 07:06:00,2016/1/28 6:59,1,-73.97835541,40.77814102,-74.0056839,40.74573135,N,867
866,id2425126,2,2016-01-10 21:43:00,2016/1/10 19:54,1,-73.98390961,40.74391174,-74.00566864,40.74016953,N,616
867,id1676102,1,2016-01-19 21:06:00,2016/1/19 20:46,1,-73.97283173,40.75656891,-73.99016571,40.75747681,N,331
868,id2243401,1,2016-03-30 08:17:00,2016/3/30 7:25,1,-74.00893402,40.70215607,-73.97595978,40.75554276,N,1064
869,id0835080,2,2016-04-09 13:20:00,2016/4/9 13:25,2,-73.97886658,40.76396942,-73.99131012,40.7502861,N,899
870,id3140569,2,2016-03-18 01:44:00,2016/3/18 0:21,2,-73.9684906,40.75485992,-73.93151093,40.75743103,N,859
871,id2448137,2,2016-03-12 01:52:00,2016/3/12 0:08,1,-74.0075531,40.74082184,-73.9872818,40.75074005,N,681
872,id3250285,2,2016-01-11 08:30:00,2016/1/11 6:58,1,-73.98307037,40.74173737,-74.00605774,40.71611023,N,449
873,id0941676,1,2016-04-26 22:37:00,2016/4/26 21:33,1,-73.97962952,40.78639603,-73.99710083,40.7624588,N,581
874,id0819471,2,2016-02-11 22:12:00,2016/2/11 22:04,5,-73.99880219,40.71946335,-73.98109436,40.72931671,N,643
875,id1053165,2,2016-03-09 17:26:00,2016/3/9 15:58,1,-73.98435974,40.73722839,-73.97610474,40.74825287,N,481
876,id2067435,1,2016-03-26 20:26:00,2016/3/26 19:43,1,-73.99982452,40.71823502,-74.01496124,40.70915222,N,1013
877,id0048064,2,2016-03-18 09:39:00,2016/3/18 9:03,4,-73.96253204,40.77296829,-73.97869873,40.75099182,N,897
878,id3076182,1,2016-06-19 03:14:00,2016/6/19 1:53,1,-73.9921875,40.72486115,-73.99260712,40.74272537,N,750
879,id2624983,2,2016-03-21 15:11:00,2016/3/21 15:16,6,-73.98950195,40.75644684,-73.9800415,40.76633072,N,346
880,id3211344,1,2016-01-16 03:11:00,2016/1/16 2:16,1,-73.95054626,40.72312164,-73.94055939,40.72448349,N,203
881,id0447228,2,2016-03-16 13:09:00,2016/3/16 12:19,1,-74.00966644,40.71284866,-74.01550293,40.71485138,N,330
882,id2804134,1,2016-04-17 11:10:00,2016/4/17 10:15,1,-73.95281982,40.78339386,-73.96244049,40.77035522,N,209
883,id0780314,1,2016-04-01 20:56:00,2016/4/1 19:26,1,-73.96138,40.79853058,-73.96607208,40.79471207,N,103
884,id2300050,1,2016-03-08 20:35:00,2016/3/8 19:38,2,-73.99282074,40.75268936,-73.98454285,40.69162369,N,2005
885,id0632183,1,2016-02-10 20:12:00,2016/2/10 20:19,1,-73.97177124,40.75029755,-73.98069763,40.73228073,N,413
886,id3739543,1,2016-03-17 07:01:00,2016/3/17 6:33,1,-73.94940948,40.784935,-73.94872284,40.80314636,N,457
887,id2401419,2,2016-03-04 22:28:00,2016/3/4 21:44,2,-73.98136902,40.68981934,-73.98358917,40.69411087,N,568
888,id2987313,2,2016-01-01 11:37:00,2016/1/1 9:49,1,-73.99407196,40.75128174,-73.99429321,40.75852585,N,166
889,id1804145,1,2016-02-27 18:12:00,2016/2/27 16:53,1,-73.99144745,40.7502327,-73.99226379,40.72538757,N,956
890,id2377925,2,2016-06-12 01:36:00,2016/6/12 1:33,1,-73.9881897,40.72357559,-73.98721313,40.7448082,N,569
891,id3560802,2,2016-02-12 17:05:00,2016/2/12 15:24,2,-73.99118042,40.73956299,-74.0020752,40.75069809,N,579
892,id0183870,2,2016-03-02 10:58:00,2016/3/2 10:13,1,-73.97045135,40.76253128,-73.96968842,40.7573204,N,374
893,id1757289,1,2016-06-17 21:12:00,2016/6/17 20:35,1,-73.95436859,40.76399612,-73.98940277,40.7569809,N,1075
894,id1056653,2,2016-01-19 10:58:00,2016/1/19 9:58,1,-73.96577454,40.79512405,-73.94245148,40.84159088,N,999
895,id0326349,1,2016-04-25 10:00:00,2016/4/25 8:38,1,-73.94658661,40.77235413,-73.98208618,40.76846313,N,1107
896,id1859727,2,2016-02-09 09:28:00,2016/2/9 7:42,1,-73.98542786,40.75196838,-73.99445343,40.74097824,N,414
897,id0769422,1,2016-02-04 22:16:00,2016/2/4 22:30,1,-73.98233795,40.77269363,-73.99362946,40.73251343,N,1058
898,id2800526,2,2016-02-05 14:07:00,2016/2/5 12:38,1,-73.97615814,40.75228119,-73.98177338,40.75539017,N,457
899,id0904672,2,2016-02-21 20:10:00,2016/2/21 18:31,1,-74.00157928,40.72861862,-74.00337982,40.73910904,N,631
900,id0060684,2,2016-01-11 09:31:00,2016/1/11 9:21,6,-73.98967743,40.75672531,-73.99462891,40.7504921,N,605
901,id3712759,2,2016-04-21 08:32:00,2016/4/21 7:04,2,-73.98566437,40.74386215,-74.00384521,40.70779037,N,648
902,id1853128,1,2016-01-13 19:21:00,2016/1/13 18:46,1,-73.97863007,40.77751541,-73.96256256,40.79913712,N,473
903,id3675063,2,2016-05-08 17:05:00,2016/5/8 15:39,1,-73.95427704,40.78437805,-73.96682739,40.76671219,N,515
904,id0234320,2,2016-06-09 16:15:00,2016/6/9 15:22,2,-73.97705841,40.754879,-73.86203766,40.76865005,N,1728
905,id3969005,1,2016-03-08 11:53:00,2016/3/8 10:12,1,-73.9691925,40.7638588,-73.96101379,40.77730942,N,522
906,id2528829,1,2016-06-12 18:30:00,2016/6/12 16:52,1,-73.98313141,40.76034546,-73.9654541,40.76305008,N,681
907,id0599523,1,2016-03-27 19:26:00,2016/3/27 18:35,4,-74.01449585,40.71253967,-74.00504303,40.74798965,N,824
908,id2503542,1,2016-06-01 22:02:00,2016/6/1 20:32,1,-73.95516968,40.77317047,-73.97608185,40.74195862,N,907
909,id2663024,1,2016-05-04 16:33:00,2016/5/4 15:05,3,-73.95033264,40.80130005,-73.96492767,40.80635071,N,577
910,id2694422,2,2016-06-22 07:15:00,2016/6/22 6:04,6,-73.94605255,40.77717972,-74.01554871,40.71156311,N,951
911,id1976927,1,2016-05-09 10:16:00,2016/5/9 9:02,1,-74.00410461,40.72852707,-73.98384094,40.76825714,N,1254
912,id0843100,1,2016-01-27 18:18:00,2016/1/27 17:13,1,-73.98501587,40.7583046,-73.97991943,40.74572754,N,683
913,id3151483,1,2016-06-02 13:01:00,2016/6/2 12:46,2,-73.98511505,40.7664032,-73.98146057,40.77439499,N,589
914,id1085643,1,2016-04-07 08:18:00,2016/4/7 7:57,1,-73.97747803,40.7661705,-73.96797943,40.78704453,N,575
915,id2388028,2,2016-01-20 20:58:00,2016/1/20 19:56,2,-73.98516083,40.76203156,-73.95218658,40.77119827,N,1188
916,id3128481,2,2016-02-21 03:49:00,2016/2/21 2:45,1,-73.98726654,40.75574875,-73.98538208,40.69084167,N,1393
917,id3137071,1,2016-04-11 10:14:00,2016/4/11 9:32,1,-74.00551605,40.71717453,-73.98953247,40.74068451,N,714
918,id0283582,2,2016-05-16 17:42:00,2016/5/16 16:15,1,-73.97801208,40.75728607,-73.98298645,40.75846481,N,446
919,id2351647,1,2016-05-20 19:09:00,2016/5/20 19:04,1,-73.99428558,40.70282364,-73.98890686,40.66450119,N,602
920,id2342055,2,2016-03-16 21:31:00,2016/3/16 20:24,2,-73.9794693,40.7452774,-74.00237274,40.76066208,N,968
921,id3207287,2,2016-04-29 10:06:00,2016/4/29 9:11,1,-73.96488953,40.79141235,-73.97263336,40.79001617,N,328
922,id3137021,1,2016-01-18 12:02:00,2016/1/18 11:48,1,-73.96776581,40.80118179,-73.95939636,40.8139534,N,266
923,id0059372,1,2016-02-25 19:04:00,2016/2/25 17:29,1,-73.98930359,40.73622131,-73.98602295,40.72652817,N,356
924,id1009360,2,2016-01-14 15:29:00,2016/1/14 15:12,1,-73.9889679,40.74805069,-73.98223114,40.75659943,N,281
925,id0866826,2,2016-01-13 11:39:00,2016/1/13 11:34,2,-73.9535675,40.7793808,-73.94940186,40.78504181,N,85
926,id3203355,2,2016-06-15 19:27:00,2016/6/15 18:31,5,-73.94998169,40.77209854,-73.96701813,40.76377869,N,534
927,id3796995,2,2016-05-19 18:24:00,2016/5/19 18:11,1,-73.96240997,40.75886536,-73.95502472,40.76724625,N,292
928,id2370080,2,2016-05-17 09:45:00,2016/5/17 8:11,3,-73.99819183,40.73537445,-73.99194336,40.74936295,N,440
929,id2892400,1,2016-03-03 09:10:00,2016/3/3 7:52,1,-73.97875214,40.7853775,-73.97953033,40.77156067,N,428
930,id2051212,2,2016-01-22 09:55:00,2016/1/22 9:15,1,-73.95020294,40.771698,-73.97413635,40.78747177,N,697
931,id1678366,1,2016-06-28 19:53:00,2016/6/28 18:30,1,-73.96175385,40.77601624,-73.99502563,40.73397446,N,2089
932,id0862941,2,2016-01-11 18:22:00,2016/1/11 18:12,1,-73.97271729,40.78501129,-73.95652008,40.78684998,N,405
933,id0469159,2,2016-02-23 20:43:00,2016/2/23 19:04,5,-73.9562912,40.78129959,-73.95166016,40.77444839,N,430
934,id1946987,2,2016-06-06 00:14:00,2016/6/5 23:56,2,-73.99005127,40.72947311,-73.96263123,40.65462112,N,1336
935,id0098171,2,2016-01-21 10:52:00,2016/1/21 10:38,1,-73.98306274,40.76599503,-73.97868347,40.75434875,N,582
936,id3451821,2,2016-03-18 21:12:00,2016/3/18 20:33,1,-73.97915649,40.74441147,-73.95426941,40.77548599,N,744
937,id2573202,1,2016-02-12 00:08:00,2016/2/11 22:31,2,-73.96875763,40.79138947,-73.94386292,40.79453659,N,530
938,id3340409,2,2016-01-27 08:14:00,2016/1/27 6:52,1,-73.97709656,40.74331284,-73.98168945,40.76821899,N,800
939,id3591396,2,2016-03-28 00:35:00,2016/3/27 22:55,2,-73.9807663,40.76984024,-73.98924255,40.74795914,N,536
940,id1864783,2,2016-05-06 20:09:00,2016/5/6 19:39,2,-73.96573639,40.76241302,-73.90787506,40.88006592,N,2396
941,id1201558,1,2016-06-05 18:48:00,2016/6/5 18:11,1,-73.98210144,40.77305603,-73.98836517,40.76931381,N,267
942,id1462654,1,2016-02-14 18:02:00,2016/2/14 17:35,1,-73.99224854,40.74836731,-73.9980545,40.7561264,N,387
943,id0047649,1,2016-06-06 22:26:00,2016/6/6 21:32,4,-73.88536072,40.77310181,-73.91454315,40.88586044,N,1694
944,id0005214,2,2016-03-26 23:34:00,2016/3/26 21:52,2,-73.98606873,40.74650192,-73.9624939,40.76422119,N,751
945,id3878193,2,2016-02-07 01:49:00,2016/2/7 1:04,5,-73.98722076,40.73332977,-73.98297882,40.7444191,N,456
946,id2553871,1,2016-05-01 19:04:00,2016/5/1 18:45,1,-73.98388672,40.74906921,-73.98474121,40.74288559,N,257
947,id1527619,1,2016-01-01 04:42:00,2016/1/1 3:43,1,-73.99637604,40.74883652,-73.98712921,40.69756699,N,1327
948,id3813398,1,2016-03-22 22:51:00,2016/3/22 22:41,1,-73.98915863,40.75298691,-74.00553894,40.73887634,N,344
949,id0112070,2,2016-04-30 22:15:00,2016/4/30 22:06,2,-73.95523834,40.76884842,-73.95813751,40.77312851,N,174
950,id0054578,1,2016-06-08 23:25:00,2016/6/8 21:52,1,-73.96672058,40.76991653,-73.94744873,40.77528381,N,596
951,id3570508,1,2016-03-15 10:37:00,2016/3/15 10:41,2,-73.98228455,40.76819992,-73.97801208,40.75106812,N,1181
952,id2952272,2,2016-04-27 11:10:00,2016/4/27 9:42,1,-73.97483826,40.78296661,-73.93978119,40.8409729,N,820
953,id3413393,2,2016-01-25 22:53:00,2016/1/25 21:46,1,-73.98220825,40.76811981,-73.99611664,40.75370026,N,414
954,id0823435,2,2016-03-19 02:01:00,2016/3/19 1:37,1,-74.00029755,40.71113968,-73.98194122,40.76911926,N,1021
955,id0606104,2,2016-06-24 02:58:00,2016/6/24 1:15,6,-73.8708725,40.77374649,-73.95430756,40.71902466,N,730
956,id2814984,1,2016-06-02 17:12:00,2016/6/2 16:58,1,-73.99385071,40.76225662,-73.98201752,40.76664352,N,560
957,id3878816,2,2016-04-17 03:55:00,2016/4/17 2:34,5,-73.98686981,40.71960831,-73.95747375,40.71812057,N,560
958,id1942347,1,2016-01-04 19:10:00,2016/1/4 18:22,1,-73.96690369,40.76727295,-73.9719162,40.75954819,N,286
959,id1207558,1,2016-05-12 22:34:00,2016/5/12 22:21,1,-73.7767334,40.6451683,-73.91165161,40.70596695,N,1558
960,id2019893,2,2016-04-26 06:16:00,2016/4/26 6:17,3,-73.99688721,40.74219131,-73.98247528,40.75993347,N,322
961,id2575446,1,2016-06-19 11:34:00,2016/6/19 10:03,2,-73.98780823,40.7557373,-73.97988892,40.76554871,N,443
962,id0394946,1,2016-03-17 00:31:00,2016/3/16 23:16,1,-73.9978714,40.74615097,-73.97730255,40.78462982,N,583
963,id1868530,1,2016-05-20 20:13:00,2016/5/20 19:23,1,-73.97372437,40.76316833,-73.9908371,40.74549866,N,1280
964,id2087588,2,2016-05-03 18:56:00,2016/5/3 19:03,5,-73.99884033,40.73445511,-73.98098755,40.75030518,N,798
965,id0731416,2,2016-06-16 11:15:00,2016/6/16 11:40,1,-73.77896881,40.64736176,-73.82968903,40.7130394,N,1784
966,id3133710,1,2016-03-19 22:24:00,2016/3/19 22:13,1,-73.99423218,40.74124908,-73.99533081,40.74962997,N,221
967,id0382926,2,2016-05-26 19:38:00,2016/5/26 19:34,1,-74.00009918,40.76089859,-74.00900269,40.73258591,N,761
968,id1632403,1,2016-06-21 23:12:00,2016/6/21 22:26,1,-73.98764801,40.76048279,-73.97702789,40.76518631,N,234
969,id1507942,1,2016-01-10 19:04:00,2016/1/10 18:07,1,-73.97467041,40.75205612,-74.01213837,40.71695328,N,795
970,id1751730,1,2016-05-29 23:26:00,2016/5/29 21:59,1,-73.9240799,40.74399948,-73.99906921,40.7424469,N,1305
971,id2969048,1,2016-03-16 00:10:00,2016/3/15 23:01,2,-73.98643494,40.73047256,-73.99189758,40.73283768,N,270
972,id3044235,2,2016-03-19 22:46:00,2016/3/19 21:18,1,-73.96453857,40.75646591,-73.98112488,40.76281357,N,521
973,id3105039,2,2016-03-24 19:28:00,2016/3/24 18:32,2,-73.97680664,40.76490021,-73.98033905,40.76753616,N,123
974,id2299069,2,2016-04-08 02:23:00,2016/4/8 0:35,4,-73.98326874,40.75776291,-73.96813202,40.75731659,N,530
975,id1772192,1,2016-03-20 20:09:00,2016/3/20 20:01,1,-73.77675629,40.64538574,-73.9855957,40.73126602,N,2114
976,id3579210,2,2016-01-25 21:14:00,2016/1/25 22:01,1,-73.78208923,40.64464951,-73.97424316,40.78976059,N,3370
977,id2470556,2,2016-06-25 12:56:00,2016/6/25 11:18,1,-73.98628998,40.76719284,-73.97319031,40.7461586,N,1025
978,id3660750,2,2016-06-16 14:18:00,2016/6/16 14:15,1,-73.97556305,40.75534058,-73.97129059,40.76102829,N,304
979,id0627179,2,2016-02-05 07:01:00,2016/2/5 5:56,6,-74.00110626,40.73926163,-73.98181152,40.7245903,N,518
980,id2743455,2,2016-03-17 20:43:00,2016/3/17 20:40,2,-73.98007202,40.7840004,-73.94476318,40.83440781,N,447
981,id3481094,1,2016-04-18 18:58:00,2016/4/18 17:27,1,-73.9725647,40.75851059,-73.98038483,40.75976563,N,204
982,id1240888,1,2016-02-19 12:39:00,2016/2/19 12:40,1,-73.9812851,40.75954819,-73.98751068,40.78030777,N,652
983,id1850357,2,2016-03-13 20:14:00,2016/3/13 19:52,1,-74.00034332,40.72134018,-73.99971008,40.73856354,N,856
984,id1282615,2,2016-05-01 11:50:00,2016/5/1 11:54,2,-73.99903107,40.73929977,-74.00650787,40.72153091,N,327
985,id3600299,1,2016-01-18 15:53:00,2016/1/18 16:01,3,-73.97762299,40.77924347,-73.97875977,40.75917053,N,535
986,id0015493,1,2016-06-12 06:46:00,2016/6/12 5:52,1,-74.00548553,40.72861862,-73.64342499,40.67037964,N,2451
987,id0671052,1,2016-04-24 00:37:00,2016/4/24 0:25,2,-73.98075104,40.72988892,-73.98412323,40.72541046,N,346
988,id0702699,2,2016-01-04 21:14:00,2016/1/4 21:19,1,-73.97846222,40.78305817,-73.95265198,40.79991913,N,616
989,id0862403,2,2016-04-08 07:37:00,2016/4/8 7:19,1,-73.98239899,40.77749252,-73.93962097,40.80526352,N,869
990,id1442956,2,2016-01-12 10:35:00,2016/1/12 9:30,5,-74.00546265,40.74573135,-73.96363831,40.75868988,N,1402
991,id1859156,1,2016-02-17 01:52:00,2016/2/17 1:36,3,-73.96925354,40.75404739,-73.59358215,41.0438652,N,2534
992,id1774111,1,2016-06-16 08:47:00,2016/6/16 8:45,1,-73.98827362,40.77481079,-73.99612427,40.76163101,N,441
993,id1333989,1,2016-04-11 11:12:00,2016/4/11 11:05,1,-73.98369598,40.74443054,-73.97832489,40.73773575,N,380
994,id3812910,2,2016-05-25 15:46:00,2016/5/25 13:59,1,-73.98200226,40.73651123,-74.01271057,40.70217896,N,572
995,id3740726,1,2016-05-20 11:36:00,2016/5/20 11:15,2,-74.01274872,40.71712112,-73.95578766,40.76436234,N,1303
996,id3030554,1,2016-01-26 03:26:00,2016/1/26 2:24,1,-73.98812866,40.74602127,-73.92371368,40.76794815,N,1402
997,id2891699,2,2016-03-17 13:05:00,2016/3/17 12:09,5,-73.99420929,40.76163864,-74.01199341,40.71892929,N,1108
998,id3498529,1,2016-02-24 18:02:00,2016/2/24 16:30,1,-73.9753418,40.78792953,-73.97747803,40.78287125,N,275
999,id0244668,1,2016-02-13 22:00:00,2016/2/13 21:53,4,-73.99302673,40.73349762,-74.00725555,40.73387909,N,737
1000,id1963642,1,2016-03-29 15:16:00,2016/3/29 15:06,1,-73.9821701,40.760746,-73.95244598,40.77218628,N,1201
1001,id1913200,1,2016-04-26 09:33:00,2016/4/26 8:52,1,-74.01610565,40.71491623,-73.98852539,40.75475693,N,1625
1002,id3877674,1,2016-02-09 20:52:00,2016/2/9 21:06,1,-74.00978851,40.7123642,-73.83653259,40.71902847,N,1444
1003,id3892641,1,2016-05-09 21:26:00,2016/5/9 20:26,1,-73.97472382,40.76127625,-73.98480225,40.74827576,N,449
1004,id2287030,2,2016-04-02 00:09:00,2016/4/2 0:03,2,-73.99304962,40.76293182,-73.98255157,40.77750015,N,170
1005,id0838992,2,2016-03-21 14:44:00,2016/3/21 13:06,1,-73.99188232,40.75494385,-73.98439789,40.74427795,N,500
1006,id2551093,1,2016-05-08 11:08:00,2016/5/8 11:07,1,-73.78212738,40.64447021,-73.81130219,40.67021179,N,490
1007,id0721660,1,2016-02-29 22:35:00,2016/2/29 21:37,1,-73.96349335,40.77431107,-73.96721649,40.76025391,N,323
1008,id3039752,1,2016-04-14 16:03:00,2016/4/14 15:56,1,-73.98738098,40.76070786,-73.87198639,40.77424622,N,2828
1009,id3808632,1,2016-02-05 05:38:00,2016/2/5 3:59,1,-73.99227905,40.73999023,-73.94231415,40.8374939,N,1089
1010,id3921267,2,2016-04-15 00:44:00,2016/4/14 23:24,1,-73.87561035,40.77144241,-73.91151428,40.76937866,N,855
1011,id1723554,2,2016-06-14 08:31:00,2016/6/14 8:11,1,-73.95561218,40.76845169,-73.95070648,40.76898575,N,1495
1012,id3431423,1,2016-04-12 16:54:00,2016/4/12 15:48,1,-73.98613739,40.75988007,-73.86512756,40.77056885,N,2235
1013,id0057906,1,2016-03-18 23:59:00,2016/3/18 23:06,1,-73.98953247,40.75756454,-73.99236298,40.74835968,N,740
1014,id3003058,1,2016-05-08 04:10:00,2016/5/8 3:07,1,-73.99635315,40.76654434,-73.93641663,40.6938858,Y,2113
1015,id3447978,2,2016-05-16 03:59:00,2016/5/16 2:35,1,-73.99671936,40.73741913,-73.94817352,40.82979965,N,1232
1016,id0292522,1,2016-05-02 12:14:00,2016/5/2 11:12,1,-73.97284698,40.79335403,-73.96775055,40.80232239,N,171
1017,id0874521,2,2016-05-01 15:18:00,2016/5/1 15:20,5,-73.98390198,40.74588013,-74.00369263,40.73759079,N,741
1018,id1281190,1,2016-02-08 19:56:00,2016/2/8 19:10,1,-73.98717499,40.74496078,-73.98057556,40.74235535,N,275
1019,id0097914,1,2016-04-10 02:31:00,2016/4/10 1:23,1,-73.95677948,40.72094727,-73.95597076,40.73002243,N,260
1020,id0824172,2,2016-06-02 14:57:00,2016/6/2 14:33,1,-73.94856262,40.77661133,-73.95231628,40.78977966,N,716
1021,id2878643,1,2016-06-14 15:07:00,2016/6/14 14:29,1,-73.97915649,40.75898743,-73.97679138,40.75007248,N,434
1022,id2048446,1,2016-05-27 23:38:00,2016/5/27 23:17,1,-73.99874878,40.75539017,-73.98033905,40.78049088,N,410
1023,id1409321,2,2016-02-03 15:37:00,2016/2/3 14:59,5,-73.9787674,40.76395035,-73.97756958,40.77399063,N,360
1024,id3175157,2,2016-05-09 03:38:00,2016/5/9 2:16,1,-73.99468231,40.7503891,-73.86956787,40.8594017,N,1739
1025,id3194388,1,2016-06-02 07:44:00,2016/6/2 6:19,1,-73.99045563,40.75598145,-73.98375702,40.75518036,N,386
1026,id0822165,2,2016-05-07 15:15:00,2016/5/7 14:17,6,-73.9977951,40.75081253,-73.99778748,40.73617554,N,564
1027,id3613138,1,2016-02-07 19:16:00,2016/2/7 19:22,2,-73.99980164,40.73071671,-73.97904968,40.75256348,N,654
1028,id3647586,1,2016-02-09 16:03:00,2016/2/9 14:24,2,-73.95411682,40.77883148,-73.94708252,40.79512787,N,328
1029,id2063770,2,2016-02-24 22:14:00,2016/2/24 21:37,1,-73.98004913,40.73500061,-73.99861145,40.74491119,N,572
1030,id3922970,2,2016-04-22 20:12:00,2016/4/22 18:29,1,-73.98113251,40.78013229,-73.98213959,40.77567291,N,344
1031,id1211472,1,2016-05-12 15:52:00,2016/5/12 15:03,1,-73.95157623,40.79134369,-73.78914642,40.64167786,Y,3117
1032,id1649629,1,2016-01-02 13:17:00,2016/1/2 11:58,1,-73.9792099,40.76535416,-73.97327423,40.75759125,N,398
1033,id2449460,1,2016-02-05 01:23:00,2016/2/4 23:37,1,-73.98171997,40.76399994,-73.98154449,40.77876663,N,507
1034,id2585409,2,2016-04-06 11:49:00,2016/4/6 11:37,3,-73.96404266,40.75799179,-73.95250702,40.77256012,N,817
1035,id0382265,1,2016-02-02 23:21:00,2016/2/2 21:47,1,-73.9509964,40.77764893,-73.96525574,40.79063797,N,487
1036,id3890985,2,2016-06-02 11:56:00,2016/6/2 11:14,2,-73.95680237,40.77770996,-73.97680664,40.75951004,N,1665
1037,id3294103,2,2016-06-07 21:17:00,2016/6/7 19:52,1,-73.98628235,40.76036072,-73.97112274,40.78281021,N,374
1038,id3015936,2,2016-04-08 12:26:00,2016/4/8 12:05,1,-73.9909668,40.75582886,-73.96282196,40.76430893,N,1368
1039,id1241025,2,2016-06-06 11:20:00,2016/6/6 10:54,1,-73.99424744,40.75102997,-73.96060181,40.76625061,N,1584
1040,id0827964,1,2016-04-17 15:16:00,2016/4/17 14:31,1,-73.96775818,40.76296234,-73.99420929,40.75019836,N,1084
1041,id3977623,1,2016-01-15 15:17:00,2016/1/15 15:23,1,-73.98067474,40.7480011,-73.98192596,40.76882553,N,900
1042,id1905877,1,2016-04-15 23:34:00,2016/4/15 22:27,2,-73.983078,40.77350998,-73.96574402,40.772686,N,315
1043,id3963944,2,2016-03-07 19:17:00,2016/3/7 19:20,6,-73.98527527,40.74721527,-73.98446655,40.74004745,N,206
1044,id2522484,2,2016-05-07 19:12:00,2016/5/7 17:59,4,-73.97648621,40.7884407,-73.98268127,40.76335144,N,612
1045,id0438249,2,2016-02-24 07:47:00,2016/2/24 8:17,2,-74.00122833,40.7365303,-73.9397583,40.84106064,N,1892
1046,id1963796,2,2016-04-27 09:42:00,2016/4/27 9:40,1,-73.96776581,40.75598145,-73.97512054,40.7415123,N,673
1047,id0627431,1,2016-03-26 18:57:00,2016/3/26 17:13,1,-73.98203278,40.76083755,-73.97193146,40.7821846,N,680
